Mfcc,Chroma,MelSpectogram,Centroid,Spread,Flatness,Noiseness,Rolloff,Crest,Entropy,Decrease,Contrast,Pitch,Emotion
6.8021593,5.503788,1.5715511,231.17097,360.80087,0.48119563,0.0034939365,269.9005,6.566681,0.7115496,-0.018009767,0.3665178,0,4
2.660194,537.37006,114.29926,442.73315,463.47253,0.46452376,0.005936203,601.27734,9.240243,0.67456573,0.08080622,0.3809464,288.41516,5
6.5955725,5.5260577,1.5537483,268.3443,354.8547,0.49592784,0.0029494858,366.49484,6.1160564,0.7396764,0.034916315,0.32439724,7.645751,7
6.6272855,9.045328,2.3757672,231.5911,336.7725,0.4691034,0.0028390235,268.18182,7.519917,0.7005423,0.02575782,0.34776384,0,6
4.1095676,106.50602,24.746368,368.06674,433.9122,0.5263845,0.0042722584,520.4641,8.169749,0.72329843,0.07041795,0.34636116,73.22261,3
6.2090287,30.896112,6.947954,264.7555,370.19965,0.490111,0.0036789842,350.738,6.719191,0.71643776,0.040889952,0.35261014,4.970296,1
6.5249677,10.664774,3.106626,245.9876,338.45724,0.48373926,0.0026347549,319.67508,6.995672,0.71454555,0.011171507,0.3543766,0,4
1.6465245,2031.7628,177.1798,484.3803,538.63605,0.56610733,0.008610033,735.4244,8.011817,0.73678505,0.042104613,0.3498447,301.4408,5
7.659828,1.6621245,0.5182788,261.81494,363.02158,0.4888763,0.0032077343,352.62344,6.9303064,0.7191131,-0.0015152481,0.34568635,1.0725112,7
6.472496,6.5349493,1.2655027,234.97818,346.13217,0.49099743,0.0028186205,289.20706,6.414142,0.71572256,0.033884674,0.32722515,0,6
4.9298425,53.722824,14.207914,304.15298,395.55084,0.4967523,0.003838893,398.20718,7.5340743,0.71781594,0.041666392,0.34563464,38.68637,3
5.443668,27.659063,5.8379197,266.8075,360.93652,0.48844743,0.0028174412,343.96136,7.844683,0.71188706,0.0293954,0.37655768,0,1
6.351523,8.781859,2.170261,227.93742,320.2975,0.4579276,0.0024249866,270.91632,7.096772,0.7067622,0.01827083,0.35189554,0,4
4.2793427,506.61603,85.763855,413.83258,483.7706,0.5157629,0.006927665,582.6211,7.381256,0.7167167,0.06028239,0.35387844,112.926,5
5.437547,32.35157,6.259042,269.07953,365.63937,0.5001894,0.0027123715,360.96344,6.208835,0.73215216,0.030330017,0.35403714,5.8641186,7
5.1239405,51.080757,11.833458,297.97827,383.62973,0.4954975,0.003422503,408.25894,7.4155545,0.7173293,0.0140235275,0.36668128,24.036104,6
4.9690576,212.5965,40.05389,324.06604,381.56793,0.494601,0.0031302918,455.5118,6.7502017,0.7183497,0.014401934,0.34949622,55.65758,3
5.0733123,63.144894,12.082375,285.96548,362.07977,0.49924603,0.002743173,404.9107,7.007793,0.72471195,0.03318812,0.37598765,9.307951,1
6.746085,3.2843673,0.91542435,228.28603,337.2672,0.48771673,0.002517548,290.18567,5.6926947,0.7260839,-0.018362116,0.31257156,0,4
1.3014518,1902.5634,178.03311,467.57016,615.98096,0.6361425,0.012872393,750.42737,6.993452,0.7646131,0.018667074,0.32779247,152.75092,5
5.6662583,16.960466,3.4823525,250.2905,387.3651,0.49176005,0.004698917,283.0565,7.0006037,0.71663153,0.0181372,0.33561274,16.551723,7
5.9882565,4.419179,0.79030824,237.07462,392.60602,0.513833,0.004731573,260.7884,6.3782396,0.7163438,0.015568493,0.31879804,0,6
2.6142147,1177.7279,173.36427,335.99515,493.53632,0.5723103,0.007257842,470.22223,7.0764265,0.7327195,0.0049851704,0.32722244,54.051487,3
5.4984417,17.678354,2.5929227,253.62589,393.21863,0.4887589,0.004847211,297.166,7.219862,0.7160192,0.016913472,0.35167155,8.291846,1
5.4048147,8.609574,2.0079734,241.8304,393.68988,0.5034615,0.005093444,269.4332,6.085771,0.7256792,-0.010423026,0.32593334,0,4
3.2839096,185.93181,36.696846,476.11285,529.4483,0.5279026,0.0088208895,716.9381,7.936516,0.7107521,0.04033533,0.371432,198.15556,5
6.1877522,2.095766,0.53651977,270.07394,394.64685,0.5269783,0.0045045684,376.0181,5.9586926,0.7399167,0.02604553,0.32460353,0,7
7.470239,2.8001773,0.4538617,231.14774,357.82315,0.47355655,0.003715741,276.89395,6.6207457,0.7045119,-0.008370432,0.34138638,0,6
3.3415506,365.33725,24.270613,437.74133,496.67523,0.5387589,0.007768464,595.7565,8.313635,0.70021665,0.040037755,0.37518772,154.06868,3
5.262118,42.504837,5.546746,292.17703,399.1307,0.51179266,0.003963624,404.4304,6.920128,0.72828466,0.021019671,0.36504817,7.7247806,1
6.1877522,2.095766,0.53651977,270.07394,394.64685,0.5269783,0.0045045684,376.0181,5.9586926,0.7399167,0.02604553,0.32460353,0,4
5.324418,616.75275,90.83557,413.03964,565.1549,0.577157,0.009303866,676.06836,6.6742973,0.7481799,0.042838056,0.35279524,171.88222,5
6.392043,2.313127,0.61731124,256.71643,379.3518,0.52070403,0.0032146913,338.97058,5.8072724,0.7367445,0.024606278,0.32500604,0,7
7.2773905,1.210667,0.39686164,286.43048,397.94577,0.49652007,0.0030841036,397.04797,6.5556746,0.72137773,0.010116946,0.34196326,55.163315,6
6.446604,6.98996,1.7019523,283.13885,398.276,0.49415916,0.0039486703,375,6.668062,0.7194858,0.024711724,0.34677574,35.73192,3
7.232687,1.1426327,0.3649386,279.0964,406.5428,0.53837776,0.003749391,379.9595,5.48219,0.7439216,0.01493455,0.3251521,9.520889,1
6.502769,2.1148288,0.55803484,263.21912,389.83447,0.54167336,0.003425542,348.71133,5.925793,0.73936766,0.017949775,0.32526338,0,4
6.0660114,440.09113,12.839277,517.0862,596.931,0.5591517,0.010141226,898.35767,7.099254,0.7480905,0.061905757,0.35106725,335.91113,5
6.2460737,15.980317,2.546707,370.1215,465.72134,0.55865616,0.0054798783,549.3088,6.7446284,0.7309702,0.016414503,0.3659725,62.436592,5
5.4168153,27.575724,4.6791935,393.95865,497.49765,0.5758316,0.0076662092,641.637,6.5792584,0.744161,0.051132083,0.34176332,75.866974,5
7.43474,1.2859939,0.4188252,354.73874,471.5909,0.5540382,0.0070645153,551.53064,6.857622,0.7365088,0.03278512,0.32771873,70.03497,7
6.7976403,1.9271544,0.5918938,274.96204,376.70828,0.5177409,0.0032686787,367.30768,6.2375345,0.72685504,-0.0096956855,0.33799252,3.499164,7
7.305126,2.1689591,0.60100156,327.7233,438.26648,0.5534249,0.005800171,470.3125,5.926349,0.7482752,0.066926226,0.34508607,24.474625,7
5.0874977,1.7929378,0.41193107,361.56287,516.53986,0.6092004,0.0072090537,547.9508,6.353442,0.7523433,0.034139715,0.34796655,30.843712,6
5.3173566,11.950339,2.5375865,260.26923,379.5472,0.5312118,0.0038319672,339.03745,6.0500154,0.73033357,0.005343537,0.35867605,0,6
7.061622,1.526888,0.41689864,265.63113,376.44034,0.49805808,0.004717901,361.23596,6.729586,0.70887774,0.0038473064,0.33947918,10.786517,6
5.1737757,2.0535269,0.54528284,402.20135,480.60895,0.51763713,0.005407487,549.7797,7.9405317,0.6970505,0.0006436014,0.37749377,145.9772,3
7.31837,1.4560939,0.37968695,298.57764,412.64954,0.5429767,0.0043699853,417.5,5.789084,0.7244025,0.022439042,0.30834898,31.130386,3
7.1401973,1.5097796,0.51600385,294.42633,412.66675,0.5295606,0.005042992,423.13083,5.5814834,0.7479581,0.039850865,0.3249746,18.191221,3
6.479892,11.851233,1.7248797,276.63812,392.74356,0.52300066,0.005782975,385.05154,5.79645,0.7373783,0.01719873,0.33885792,2.2192624,1
7.0391965,1.5191424,0.46930194,237.74664,354.139,0.4975736,0.0030230372,291.62305,6.445278,0.710165,0.00511386,0.32929882,0,4
5.3928347,7.852251,1.8487685,250.59178,359.27295,0.5162927,0.0033125454,340.72165,6.0078497,0.73322713,0.0045535048,0.34383932,0,4
7.188939,1.399928,0.446452,242.95042,350.49695,0.49467534,0.0033414443,306.52173,6.3703814,0.71619165,0.0044925236,0.34117177,0,4
7.581923,1.1246998,0.3469075,339.73874,458.57397,0.5082855,0.0041963463,497.68518,6.3453693,0.7284767,0.07546923,0.36345807,331.1321,5
5.662399,21.224741,3.4853168,290.10297,410.28296,0.547731,0.0030519995,407.35294,6.4910283,0.7378917,0.041585006,0.3353401,0,7
6.8834586,1.6272923,0.5038265,252.38127,369.696,0.49356785,0.0027693545,308.59106,6.1977243,0.7288491,0.060928762,0.36251396,136.3176,6
4.5546856,267.83957,35.711082,308.2351,428.82184,0.53093415,0.0036404917,431.88406,6.730411,0.7306141,0.012962492,0.33098632,230.8316,3
6.4736714,52.243206,6.238814,285.84512,398.32385,0.52938867,0.0028221805,400.24155,6.037031,0.74253273,0.052277993,0.3345006,13.83075,1
6.944183,1.2327694,0.41770247,247.93776,351.6276,0.496428,0.002620422,311.72638,6.362001,0.72687554,0.034751218,0.33500454,3.9188356,4
7.000418,1.8376976,0.55577064,308.38162,441.22803,0.55148774,0.0043362114,442.0904,5.7466044,0.7554538,0.046080884,0.3379711,10.816073,5
7.0061393,1.3774773,0.40269133,286.19064,408.42355,0.5594848,0.0035991608,400.7485,5.7589755,0.74553716,0.020431789,0.33354416,0.7523734,7
6.345386,1.8005799,0.51514035,324.51147,418.6416,0.5148689,0.003298013,449.1342,7.1464796,0.7313086,0.07557391,0.35905775,67.72967,6
6.260413,17.546547,3.05558,293.99777,408.7901,0.52621365,0.00374023,403.73444,5.9246764,0.7487421,0.07571947,0.3469916,18.648977,3
6.531785,13.708119,2.5820272,326.36362,429.93073,0.53936,0.0031808582,461.93182,6.606212,0.74360436,0.06414307,0.35148326,27.192045,1
7.103073,1.5034506,0.46677506,234.44815,339.93878,0.49009734,0.002671876,299.56012,5.98475,0.7206651,-0.012167238,0.3520217,0,4
6.465621,3.8759837,1.0041984,340.07965,493.6328,0.5407336,0.009243603,511.13138,7.333205,0.7305843,0.054472215,0.35257733,105.698456,5
7.390931,1.6836058,0.5322336,269.02423,406.808,0.5260642,0.005906197,351.03857,5.856848,0.73074305,0.038427692,0.33541504,0.64646465,7
7.2500806,1.5460982,0.52949846,246.95,359.59415,0.4938816,0.0030242403,307.67715,5.745812,0.72676724,0.03847821,0.33311647,3.9056718,6
4.7397146,82.698746,15.597232,300.66354,411.863,0.5083426,0.0056060315,392.85715,6.6417627,0.72496194,0.07821738,0.36047843,30.056362,3
5.9253926,15.830802,3.1108582,289.9148,425.79095,0.5185164,0.0055316905,352.37225,6.3330126,0.734915,0.061886944,0.33482805,14.629908,1
7.0181155,1.4600407,0.47943875,241.6908,338.23007,0.4850045,0.002643083,294.62152,6.486201,0.711912,0.044857193,0.36149105,0,4
6.876187,1.6654819,0.5060617,387.37875,476.7844,0.54053015,0.0039991145,633.72705,7.1720304,0.7360763,0.065148294,0.35794562,110.14429,5
7.5201406,1.7016238,0.51340485,268.50723,375.91516,0.52592504,0.003007568,356.90536,6.5519,0.72714645,0.033449534,0.3472566,0.5751258,7
7.135186,1.6957859,0.533238,240.87234,344.7994,0.49887258,0.0026019823,323.8189,5.236148,0.73495394,0.052553948,0.32000366,0,6
6.977988,1.5485703,0.48315224,317.1442,403.95615,0.51790524,0.0031140868,466.2037,6.858452,0.72865427,0.045246363,0.3491727,41.45596,3
5.5519633,36.720264,6.3579984,294.66928,391.55417,0.52808136,0.0029245592,441.19717,5.8448644,0.7532179,0.09184219,0.34255007,9.472313,1
6.3949437,1.8694061,0.56810147,250.39296,341.89536,0.50515383,0.0024974032,326.83286,6.35805,0.71522075,0.0061144633,0.35136798,0,4
6.389289,21.538033,3.8568122,387.82513,521.0775,0.5559791,0.010790415,628.27716,6.6605744,0.74732405,0.07225533,0.32884467,74.04568,5
7.332119,1.5395327,0.4728228,286.95203,443.86566,0.5356021,0.009106094,382.3024,6.0765233,0.734801,-0.0002611913,0.34946442,0,7
7.188938,1.7006829,0.5396297,279.8844,431.2244,0.52917546,0.00741814,351.6129,5.7109494,0.74109334,0.056827083,0.32482567,0.68750674,6
5.6378865,38.808918,6.0046973,312.03937,409.02927,0.5094019,0.004465759,417.75702,6.6220765,0.73269594,0.02750181,0.34760618,11.702119,3
5.4348984,19.240665,2.9041839,320.4887,459.6914,0.54688877,0.006831081,445.41833,6.4191136,0.74849355,0.05603781,0.34620762,3.9992192,1
7.1220803,1.6831895,0.45523313,242.44025,384.7317,0.5138831,0.004961058,302.834,6.056758,0.7132453,-0.0292733,0.34054977,0,4
6.4415283,40.303886,2.9672103,333.00082,434.66336,0.49532694,0.005023909,451.03857,7.2911177,0.7167832,0.086665586,0.36959437,375.00998,5
6.359115,4.725002,1.2266815,277.91754,372.96295,0.52342415,0.0030602608,405.9761,6.329769,0.73176837,0.030610383,0.36148638,0,7
6.4283805,1.2570093,0.39801854,246.61264,348.54318,0.49351105,0.0029923506,305.70032,6.1505065,0.71967334,-0.010616615,0.34667587,0.9102262,6
5.5243306,39.873173,8.1303215,319.71976,376.3196,0.480635,0.0027642136,431.27753,7.2222137,0.718434,0.1009064,0.35362682,134.90909,3
7.00242,1.6223013,0.48938313,286.56836,390.03592,0.5132685,0.0036333103,388.27362,6.022198,0.7408036,0.061455138,0.34984794,129.46136,1
6.666567,3.2521615,0.7509535,252.84088,349.68805,0.5184337,0.0025578304,345.37445,5.8044443,0.7317502,-0.009984219,0.3477179,0,4
5.2234178,180.85794,15.410833,367.468,520.2715,0.55060315,0.008278769,637.03705,7.256624,0.7422689,0.06260392,0.3560741,213.99493,5
7.3187323,1.2217914,0.3714918,265.54974,391.81223,0.5130434,0.005679401,323.47266,6.2605143,0.71847516,-0.003066652,0.33308703,0.60198355,7
7.565427,2.0535464,0.602728,240.90588,334.00037,0.46703377,0.002594261,304.85233,5.7828627,0.72012055,0.02473999,0.32964435,8.556269,6
4.958988,125.89928,25.675468,323.1849,429.52612,0.52151704,0.0048130355,423.15176,7.5965343,0.7141765,0.051360518,0.3449418,125.273,3
6.7905874,5.0749526,0.88467354,299.0016,404.99542,0.4983667,0.004797944,392.70074,6.787485,0.72439426,0.06222219,0.36838797,80.320564,1
7.473113,1.6044688,0.50841826,244.43495,336.9469,0.48326206,0.0026324666,314.93213,6.3482623,0.721842,0.013255953,0.33459815,0,4
5.916517,362.76523,16.697453,456.4623,580.1038,0.5579107,0.00852623,766.6667,6.2062244,0.7501571,0.04849057,0.32538942,201.19307,5
6.716231,3.792825,0.5483744,319.77988,418.7406,0.5191888,0.0032821072,448.73816,6.5395226,0.73518217,0.0726718,0.34694102,38.320152,7
5.959184,1.7917612,0.55104375,275.60388,404.9129,0.5291047,0.0034949612,393.29898,5.47577,0.7454857,0.03756884,0.32379326,5.165039,6
6.1504674,202.02031,11.311947,373.72534,499.67804,0.55282867,0.0058025923,583.7979,6.3315187,0.7514062,0.06319785,0.32316437,113.1081,3
4.2685156,63.551575,11.563795,334.4271,450.7283,0.5666317,0.004490945,494.51477,6.2244806,0.7530288,0.06302177,0.33513778,6.287252,1
6.9602556,4.9216475,1.0502349,250.674,356.4511,0.5014944,0.002910103,337.13354,5.9780717,0.72543526,0.0048094033,0.33282074,0,4
6.605991,2.6313436,0.5215079,341.16922,521.591,0.56425107,0.0097122695,515.4762,6.383347,0.7389786,0.019358292,0.35464716,65.70133,5
7.38916,1.7552297,0.54280704,315.56522,518.94324,0.54510117,0.01782753,472.00705,5.828067,0.73376495,0.013526319,0.30540392,0,7
6.608104,5.7256074,1.5317986,278.18713,450.03476,0.51541656,0.009893507,334.25198,6.346573,0.72378486,0.022248285,0.33241972,2.7954834,6
7.132682,1.2775016,0.39599323,318.77612,500.3928,0.5445296,0.009358682,457.28745,5.8000774,0.73521686,0.045021445,0.34431273,21.36447,3
6.4526625,16.48961,3.2955997,326.05988,503.23428,0.52301997,0.012594156,420.71713,6.555856,0.72863114,0.054602683,0.3582295,11.248205,1
5.7910767,3.8116865,0.73831713,281.95126,475.9868,0.5193745,0.0118489135,345.64316,6.3235345,0.7284677,-0.010701765,0.34353977,0,4
7.213453,1.292172,0.40327024,409.18948,571.78784,0.579495,0.014348891,662.1262,6.9272923,0.74547756,0.039223302,0.3305775,167.75948,5
5.5876637,6.652429,0.6981712,276.7166,424.89017,0.54561985,0.0062009627,370.6751,5.4813647,0.747699,-0.0014218532,0.3395449,0,7
6.826479,1.2323182,0.3727612,265.23114,398.7065,0.5184683,0.005705569,359.72763,5.8496284,0.7295926,-0.005892368,0.32617795,4.7817965,6
6.690678,10.738138,2.109111,362.74512,512.2652,0.5619685,0.009759208,495.7944,6.656401,0.7424512,0.045691185,0.34380618,78.69423,3
4.2157373,167.68433,19.898222,337.18472,490.53604,0.5310481,0.011559625,462.987,6.1768723,0.7431511,0.079888575,0.3359884,31.148842,1
5.7090454,2.3464243,0.55492425,251.10652,387.938,0.52248675,0.0047279075,319.41965,6.3397937,0.7318373,0.004663615,0.3399914,0,4
7.1609907,19.758081,1.1370642,290.9887,431.2642,0.53559273,0.005124696,391.55554,5.625031,0.7372101,0.08878432,0.3434332,32.260822,5
5.0830364,61.00389,10.447039,276.32248,386.05475,0.4746442,0.0035892462,362.7962,7.086944,0.709983,0.0661489,0.37606087,14.973005,7
3.714921,88.62892,22.320942,258.8364,380.99036,0.48952135,0.0037175699,309.95026,7.1362715,0.71215487,0.048587058,0.34363988,6.894307,6
4.0004845,413.61188,85.1104,290.1406,378.35107,0.47185457,0.00359409,372.9885,7.390144,0.703133,0.031678796,0.3480504,66.71003,3
5.539609,136.8332,28.152185,249.30246,357.14883,0.49611372,0.003037748,307.47125,6.4525948,0.7288247,0.0066326237,0.36044627,2.4481595,1
6.4691925,2.5743759,0.7481845,233.34134,352.07748,0.47771704,0.002854272,272.94687,6.393182,0.71865773,0.036201604,0.3425364,0,4
4.112931,278.37717,35.931774,355.99048,482.46964,0.55823374,0.0068794796,541.7051,6.9466376,0.740631,0.05123588,0.34772792,121.54955,5
5.5960712,38.97376,7.2996073,331.9792,428.0898,0.5147614,0.004824417,455.1402,7.8250847,0.7268361,0.063273184,0.37116116,28.946404,5
7.1622267,1.7003758,0.5398781,272.46777,388.7434,0.5086285,0.004770973,370.03366,6.3500733,0.73219585,-0.0154208345,0.3697787,1.8880394,5
6.613829,3.1461916,0.6444851,248.24066,366.65274,0.5033152,0.00487726,323.20676,5.7249517,0.72857654,0.006881158,0.33696797,1.4196144,7
6.726036,1.6717889,0.51613927,279.87006,382.29904,0.5147457,0.0036395108,368.43317,6.726489,0.7180456,0.0118652405,0.3431328,6.2188106,7
7.3338013,1.6819974,0.58271635,265.01074,378.96768,0.50763434,0.0036957008,360.33755,5.9459267,0.7292124,-0.04267314,0.3353155,8.487041,7
5.478456,447.18622,64.27763,323.40103,439.12692,0.5419702,0.005163615,459.447,6.2330213,0.74369895,0.045314882,0.34104085,29.220612,6
7.1142125,1.4993318,0.49056792,248.71268,367.99496,0.5158848,0.003196255,310.96255,6.0189085,0.7323535,0.008339101,0.33815336,0.3987539,6
7.037487,1.3568224,0.42406982,246.24059,371.53784,0.5058286,0.004076033,318.75,5.6606383,0.73472697,-0.023951115,0.35194048,0.5664118,6
5.9886203,21.995422,5.0921702,257.3651,372.1593,0.5007863,0.0034333118,346.26437,6.9997582,0.7241349,-0.020949401,0.36028874,0.21484585,3
6.5483055,4.9382863,0.8344271,258.3359,366.14493,0.50450814,0.0035430458,327.66666,6.8411036,0.72760427,0.00043686025,0.33978754,13.582554,3
5.269531,65.109795,12.829385,270.88635,391.87436,0.5085722,0.0043622823,352.04678,6.205897,0.73624045,0.037152126,0.35274118,4.668839,3
6.5525527,3.1193507,0.8570442,242.12248,349.40286,0.47608912,0.0031373075,285.78198,6.915754,0.7068391,0.011652038,0.3385273,8.865153,1
6.996271,3.313506,0.9648907,210.54332,316.74738,0.46604678,0.0024972102,253.50467,5.7111006,0.7144846,-0.055156067,0.32682616,0,4
6.8140163,6.1159015,1.7055248,219.02283,313.71356,0.45327652,0.0023287681,274.57626,6.4864974,0.71619093,0.0013776992,0.35787794,0,4
6.438632,2.401099,0.73634785,222.10812,321.08786,0.46612158,0.002328652,263.92404,6.530698,0.7181804,-0.05050617,0.3460673,0,4
6.620528,3.6207128,1.0640413,245.94693,357.40546,0.49226865,0.0030405778,318.09338,6.501908,0.7288771,-0.008704936,0.33528748,1.6031773,5
7.0660043,3.4144936,0.7842283,224.98091,316.73697,0.45962453,0.002089671,279.49307,6.768427,0.71857953,-0.009100319,0.35110268,0.68750674,7
6.039097,1.7953913,0.53689545,246.90918,357.212,0.4932223,0.0026684604,305.1111,6.6461086,0.7230593,-0.0084928535,0.34395933,0.99688476,6
2.7394514,886.3887,148.51791,321.0922,425.53482,0.5072286,0.0040371595,421.875,7.1363325,0.7302524,0.10431155,0.37450904,38.817192,3
5.4519577,66.079636,15.953214,240.5128,340.9029,0.48789734,0.0024450605,318.52792,6.4222865,0.72762084,-0.012885136,0.32986438,3.043923,1
5.441127,59.574078,13.358893,243.90022,332.1563,0.47917297,0.0021812848,303.48257,7.0688105,0.7145705,-0.01909623,0.34666142,13.365455,4
7.3720503,1.5835723,0.5002883,274.3226,397.31198,0.5317354,0.0037757389,363.1769,6.1507525,0.7360103,-0.017227262,0.33253038,13.040732,5
6.9329815,2.5281534,0.8212192,224.13031,324.9522,0.47444493,0.002245876,275.44485,6.2757745,0.7196598,-0.06311815,0.3348749,0,7
6.7101865,2.2817745,0.7085704,228.62881,333.4106,0.47065893,0.0025314908,278.88446,6.122732,0.72674227,0.0005679265,0.34827808,0.2984685,6
4.3708277,113.434456,23.864935,270.347,363.4933,0.49094722,0.0030388427,354.23727,6.51851,0.73072374,0.032205693,0.34744284,9.217818,3
7.457739,2.1728575,0.7096035,228.74382,329.4199,0.470116,0.0024419571,275.64575,6.1864405,0.7228843,-0.00892683,0.35374686,0.13845621,1
6.8498316,11.024861,1.9385374,225.64342,320.68552,0.47688156,0.0021145418,286.2069,5.2327747,0.72744036,-0.014609619,0.34823313,0,4
7.1005898,2.1572526,0.5802213,291.15924,443.19894,0.51894486,0.007996442,383.4025,6.8351865,0.7280449,0.058842067,0.35208127,86.96971,5
5.902618,2.2912767,0.6548211,236.27151,364.82983,0.48159805,0.0040354882,265.84506,6.7164216,0.7194715,0.016796093,0.34043682,0.92304146,7
4.5364203,25.969679,7.481125,236.02122,348.41528,0.46776035,0.0029966633,289.32925,6.0713286,0.71145886,0.029403025,0.3164869,0,6
2.6206856,152.19334,30.840761,330.23584,488.01385,0.5135023,0.0087628085,409.1837,8.145862,0.7006705,0.046104986,0.37278092,36.181812,3
6.5575604,14.376992,2.2511563,234.2117,361.57043,0.47003752,0.004224142,279.60287,6.550351,0.71635115,0.030955851,0.34246078,0.5388566,1
7.5615,1.2680274,0.3751203,223.02505,344.68317,0.4675306,0.0035167697,263.29114,6.1327024,0.7060758,-0.044022728,0.33911648,0.31546986,4
5.177597,30.650873,5.9172673,287.0106,399.24762,0.5342617,0.003564946,409.53946,5.9773073,0.7570574,0.081032135,0.3363642,13.607579,5
7.355143,2.2030401,0.7015093,254.48837,344.11575,0.4748076,0.0024995375,340.74734,7.0212626,0.7142109,0.025967933,0.37133068,4.181203,7
6.6822047,2.3451843,0.72150534,274.9635,380.53998,0.51217085,0.003304673,365.69342,6.816506,0.7330897,0.032120816,0.35437644,7.9995956,6
4.2590833,124.17699,24.1698,291.9788,377.37354,0.4924785,0.0033232686,411.9565,6.484927,0.72649705,0.05958031,0.35601485,19.678722,3
4.3655715,112.08372,22.463312,258.80875,348.57364,0.4923614,0.002581608,342.52338,6.836086,0.7273929,0.006624119,0.3688835,1.7550788,1
6.942329,1.8516814,0.57243085,234.9887,338.34662,0.4800262,0.0025086065,287.8521,6.5955997,0.72727615,0.012567912,0.36576825,0.7911784,4
6.8538003,10.344305,2.3537602,260.36655,395.9448,0.5230756,0.004476459,344.3299,5.948715,0.73226506,-0.034113165,0.3747559,0,5
7.3783503,2.6449478,0.75578433,223.4016,328.16254,0.47216997,0.0026672254,272.32474,6.390888,0.7133387,-0.014852662,0.34005803,0,7
7.6191025,1.4793334,0.46589836,250.6609,387.6141,0.52352756,0.0038169133,317.74893,5.5888896,0.7388827,-0.041604795,0.33255818,1.4564875,6
5.004471,289.6476,45.347,283.13428,400.91913,0.5133061,0.003948576,388.5514,6.44141,0.7422096,0.054586478,0.34306636,13.956978,3
7.115113,1.5977503,0.52154756,241.26262,354.0406,0.47218066,0.003664455,292.7386,6.3794227,0.719253,0.01556089,0.3495206,2.9410212,1
6.342215,2.0118496,0.57910746,234.76843,333.80002,0.47329572,0.0028337734,299.10715,6.1083546,0.72251475,-0.020447321,0.34922513,0,4
6.6514983,17.033121,4.235317,288.01456,379.7852,0.50001764,0.0034370364,394.63602,7.0039735,0.7265218,0.019535035,0.35781038,19.760519,5
7.176241,3.400645,1.0427284,255.30035,337.33942,0.47324935,0.0026707477,352.27274,7.3200336,0.71747875,-0.029414054,0.36555588,1.8486186,7
7.4270186,2.0443046,0.6217535,243.6006,337.1463,0.4617529,0.0028742542,308.01395,6.805244,0.7182944,0.039943106,0.34309724,9.470223,6
4.4701333,322.4126,53.894703,278.4916,340.85114,0.45752963,0.0025415528,387.56906,6.0412707,0.719797,0.06904282,0.34742507,17.281805,3
4.8396893,47.92776,11.597333,241.75769,331.2821,0.46889988,0.0025703527,327.5,6.825092,0.72872186,-0.021888657,0.36247405,0.232917,1
7.2370334,27.946737,6.158771,240.17659,317.36047,0.462015,0.002141158,332.84314,6.5858746,0.72726303,-0.020106204,0.36327133,1.2827561,4
7.059514,2.3609676,0.7027923,324.35623,411.80118,0.4641447,0.004877904,418.87158,7.978888,0.69727355,0.056984365,0.37326905,148.35033,5
7.6302834,1.8826989,0.58470595,229.9323,337.82794,0.47946653,0.002828558,286.37872,5.984393,0.72287357,-0.012198963,0.33068904,0.24922119,7
7.5744586,1.9708148,0.6472781,258.71252,375.0453,0.47841188,0.004207185,342.51825,6.1206603,0.7205649,0.041518446,0.33959517,14.175974,6
3.5783658,272.1387,52.8085,296.21268,402.23853,0.49750066,0.0043104608,369.25134,7.0218425,0.7205654,0.0514833,0.34572145,24.134796,3
3.963718,157.6846,30.538042,269.73715,373.82767,0.4599613,0.0038771876,340.9091,7.625822,0.7137845,0.060791835,0.37224907,19.106956,1
6.7585354,46.16228,9.615048,228.6863,313.68878,0.45493704,0.0023549178,292.827,6.6141167,0.71744806,-0.06130477,0.35479593,1.2618794,4
6.6114287,1.5169084,0.39953303,282.03015,429.74683,0.53751826,0.0064543895,399.6678,5.866623,0.7437537,-0.053250864,0.33860633,17.315695,5
6.991025,2.0778406,0.6359625,244.18869,351.97583,0.48699474,0.0031267223,312.3053,6.2145457,0.7219733,-0.015239065,0.3552434,0,7
6.7128115,12.937655,1.6841971,264.894,376.33542,0.48769337,0.003228953,342.91187,6.248741,0.72238815,0.053780284,0.3492939,18.607681,6
6.84474,2.063925,0.45534077,275.78217,389.59918,0.507714,0.0030866312,385.74008,5.8903794,0.73652714,0.02509499,0.34319538,14.8770685,3
6.6136284,1.8379002,0.38496312,255.3954,370.65146,0.502167,0.003183401,332.48032,6.036293,0.72779846,-0.0416216,0.3549257,3.1446698,1
7.0223665,1.3583152,0.48665285,260.79556,392.68915,0.524233,0.0044595166,345.5986,5.804734,0.7333402,-0.055994116,0.33167621,3.2186003,4
6.525112,2.864257,0.884152,362.62677,570.7588,0.5513948,0.020110007,592.4399,6.645865,0.7374018,0.020668726,0.34616128,6.095325,5
7.046116,2.6949265,0.8408365,257.65927,417.25317,0.5066092,0.007207516,296.7687,6.5835958,0.7140152,-0.00060918817,0.3407742,8.944617,7
3.0387716,129.60497,30.488747,296.9065,473.76425,0.5505494,0.009791229,403.03738,6.038287,0.7431928,0.03775296,0.3294689,5.383823,6
3.9236379,127.30605,24.699642,386.92026,602.37067,0.5901272,0.018162653,632.1429,6.155358,0.7460596,0.035903953,0.33342412,18.350153,3
